Job Title,Company Name,Rating,Location,Min Experience,Max Experience,Avg Salary,Skills
Software Developer,WeP Digital Services Limited,4.9,Bengaluru,2,4,500000.0,"software design, architecture, debugging, software development life cycle, programming"
Vionics Software Developer,JSR Dynamics,3.5,Nagpur,1,3,500000.0,"rtos, c++, coding, eclipse, software configuration management"
Software Developer,Pabbly,,Bhopal,2,4,500000.0,"automation, front end, jquery, coding, integration testing"
Software Developer,Panomtech Technologies,1.7,Ratnagiri,2,4,500000.0,"c#, e-learning, server, erp, development"
Software Developer,Gradient Softech,,Kota,1,3,500000.0,"software development, problem solving skills, projects, excellent communication skills, time"
Software Developer,Aiosell Technologies,5.0,Bengaluru,2,7,500000.0,"web technologies, software, development, software development"
Software Developer,ABIDE HR SERVICES PVT LTD,,Delhi,1,4,500000.0,"consultancy, recruitment, software, software development, development"
Software Developer C + +,Nippon Data Systems,3.9,New Delhi,5,10,900000.0,"procurement, computer science, accessories, c++, fixed assets"
Software Developer,Nippon Data Systems,3.9,New Delhi,3,8,900000.0,"computer science, coding, devops, cloud, agile"
Software Developer Flutter,PFL Technologies,,Jaipur,1,3,500000.0,"front end, debugging, javascript, android studio, programming"
Software Developer,Ispeck Digital Solutions,4.0,Kolkata,3,5,900000.0,"multithreading, linux, mysql, mongodb, json"
Software Developer,Altum,4.8,Ahmedabad,2,7,500000.0,"computer science, jquery, linq, production support, coding"
Software Developer,TRS Forms & Services,3.7,Chennai,1,2,500000.0,"web application development, report generation, backend, vb.net, project coordination"
Software Developers Freshers,Sardonyx Technologies,3.7,Thanjavur,3,5,900000.0,"object oriented design, jquery, xml, javascript, html"
Software Developer,Medone Pharma Solutions,,Gurugram,1,2,500000.0,"jquery, linux, html5, mysql, javascript"
Software Developer,Icuerious Research Services,4.2,Mohali,1,3,500000.0,"jquery, visual basic, coding, mysql, consulting"
Software Developer,V2web,2.6,Noida,2,4,500000.0,"jquery, front end, query optimization, mysql, javascript"
Software Developer,Quest Global Technologies,4.0,Thiruvananthapuram,8,10,1500000.0,"continuous integration, c++, git, vc++, memory management"
Software Developer C#,Quest Global Technologies,4.0,Bengaluru,2,5,500000.0,"object oriented design, nunit, mvvm, coding, integration testing"
Software Developer C++,Quest Global Technologies,4.0,Thiruvananthapuram,2,5,500000.0,"c++, medical devices, multithreading, debugging, healthcare"
Software Developer,Dselva Infotech,5.0,Agra,3,7,900000.0,"software, social media, developing, mca, it"
Software Developer,Zeblearn India,2.5,Noida,2,4,500000.0,"software solutions, software, development, software development"
Software Developer,Edominer,2.3,Kolkata,12,16,2000000.0,"server, erp, development, website, software"
Software Developer,Aimsoft,3.1,Trivandrum,5,8,900000.0,"html css, act, php, object oriented programming, software developer"
Software Developer,Absilt,,Kottayam,2,5,500000.0,"c++, manager quality assurance, coding, debugging, integration testing"
Software Developer,Rsolutions India,5.0,Bengaluru,1,4,500000.0,"development, oracle, code, technical, unit testing"
Software Developer,Apparel Systems,,Pune,1,5,500000.0,"analytical skills, development, website, factory management, analytical"
Software Developer,Aimsoft,3.1,Trivandrum,1,2,500000.0,"html css, act, php, object oriented programming, software developer"
Software Developer,PROSPECTA TECHNOLOGIES,3.4,Visakhapatnam,1,3,500000.0,"jquery, aviation, agile, programming, entity framework"
Software Developers,Infoverb,,Delhi,1,6,500000.0,"software developer, software development, software, development"
Software Developer,Posh Automats,5.0,Chennai,1,2,500000.0,"computer science, communication protocols, coding, analytical, design development"
Software Developer,Progno,3.5,Kochi,3,9,900000.0,"object oriented design, quality systems, web application, javascript, entity framework"
Software Developer,Lifo Technologies,3.6,Kolkata,2,4,500000.0,"debugging, programming, application software, testing, software"
Software Developers,Delastream Solutions,,Nagpur,2,5,500000.0,"software developer, software, software development, development"
Software Developer.,Clavis Technologies.,4.3,Noida,3,8,900000.0,"jquery, git, web technologies, xml, analytical"
Software Developer,AARNA HR SOLUTIONS PVT. LTD.,,Bengaluru,5,7,900000.0,"coding, oop, desktop, xml, multithreading"
Software Developer,Right Step Consulting,,Delhi,1,3,500000.0,"erp, sap hcm, programming, transition, php"
Software Developers Delphi,KBS consultants,,Chennai,2,3,500000.0,"software developer, .net framework, web technologies, c, winforms"
Software Developer,Cricclubs,2.1,Hyderabad,3,8,900000.0,"jquery, coding, jsp, mysql, debugging"
Software Developer,Byteally Software Solutions,,Chennai,2,5,500000.0,"supply chain, side, saas, manager technology, data structures"
Software Developer,Fort Technologies,4.7,Kolkata,1,4,500000.0,"performance tuning, linux, coding, mysql, javascript"
Software Developer,Cost2action,2.9,Noida,4,8,900000.0,"c++, intern, debugging, production, programming"
Software Developer,Sigma Systems,3.7,Pune,3,5,900000.0,"selection process, renewable energy, software development, software development life cycle, developer"
Software Developer,Technodysis,4.2,Bengaluru,4,6,900000.0,"computer science, linux, software development life cycle, programming, data structures"
Software Developer,Ezytm Technologies,2.8,Jaipur,1,6,500000.0,"multithreading, xml, mysql, asp.net, http"
Software Developer,Srms Institutions,3.9,Lucknow,2,4,500000.0,"technical product configuration, c++, c, design, mysql"
Software Developer,Srms Institutions,3.9,Bareilly,2,5,500000.0,"technical product configuration, c++, c, design, mysql"
Software Developers,IT Bytes,4.4,Dehradun,2,4,500000.0,"css, software, html, wpf, sql"
Software Developer,Singularityaix,3.2,Bhopal,1,4,500000.0,"software developer, software development, software, development"
Software Developer Programmer,Linuxbean Solutions,4.1,Indore,1,5,500000.0,"assembly language, website, development, c, developing"
Software Developer,Itneer,,Delhi,4,5,900000.0,"analytical skills, development, analytical, sql, effective communication"
Software Developer,Johari Digital Healthcare,3.5,Jodhpur,2,5,500000.0,"embedded software, embedded c, software development, software developer, assembly language"
Software Developer,MyCityBanglore,,Bengaluru,1,5,500000.0,"web technologies, coding, php, android, development"
Software Developer,Inboundsys Webgalaxy,4.9,Bengaluru,1,6,500000.0,"drupal, coding, xml, project management, application programming"
Software Developer,Future Nine Information Technologies,4.5,Hyderabad,2,5,500000.0,"system testing, backend, front end, debugging, system design"
Software Developer,Rfid4u It Solutions,4.1,Coimbatore,2,4,500000.0,"continuous integration, advanced analytics, ms sql, coding, data modeling"
Software Developer,Inmorphis Services,4.1,Noida,5,10,900000.0,"san, soc, system integration, sms, html"
Software Developer,Tegitoolweb,,Hubli,5,6,900000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Savvy Software Solutions,4.3,Visakhapatnam,1,2,500000.0,"ms sql, usage, c, analytical, oracle"
Software Developer,Continental,4.0,Bengaluru,4,7,900000.0,"autosar, git, configuration management, ethernet, debugging"
Software Developer,Infomind India,,Hyderabad,3,7,900000.0,"ios, software, development, io, software development"
Software Developer,Infomind India,,Gurgaon,2,5,500000.0,"software developer, development, software, software development"
Software Developer,Infomind India,,Mumbai,2,5,500000.0,"ios, software development, software, io, development"
Software Developer,Cosmodata Tech,2.7,Mumbai,1,6,500000.0,"computer science, analytical, wordpress, programming, php"
Software Developers,PDS Infotech Pvt. Ltd.,3.7,Kolkata,1,2,500000.0,"ms access, .net, sql, access, development"
Software Developer,Manav Corporate Consultants,,Pune,4,9,900000.0,"project analysis, database design, management, ssrs, sql server integration services"
Software Developer,Panomtech Technologies,1.7,Ratnagiri,2,4,500000.0,"c#, erp, e learning, sap, design development"
Software Developer Programmer,Linuxbean Solutions,4.1,Indore,2,5,500000.0,"com, code, wordpress, developing, mca"
Software Developer,Ameya Computers,1.0,Aurangabad,2,7,500000.0,"jquery, vb script, javascript, asp, vb"
Software Developer,Ipat Tech Solution,1.0,Delhi,2,6,500000.0,"jquery, linq, front end, application programming, paas"
Software Developer,Krishna Technology,,Bikaner,1,6,500000.0,"css, jquery, c, education, javascript"
Software Developer Broadridge,Itiviti,4.8,Mumbai,3,7,900000.0,"core java, linux, talent acquisition, db2, data structures"
Software Developer,Steris,3.8,Pune,4,5,900000.0,"application support, project management, oracle, microsoft, jira"
Software Developer,EQUUS ICT Services,3.7,Chennai,10,20,2000000.0,"solution architecture, jquery, linux, soa, project management"
Software Developer Javascript Technologies,BayaTree,4.6,Kolkata,0,0,350000.0,
Software Developer,Yash Computech Solution Pvt Ltd,4.5,Indore,1,6,500000.0,"asp.net, c#, webforms, stored procedures, ssrs"
Software Developer,SGS Technologie,2.0,Hyderabad,3,6,900000.0,"jquery, networking, mysql, javascript, php"
Software Developers,Eresource Infotech,3.0,Thane,2,5,500000.0,"information system, front end, database, asp.net mvc, application software"
Software Developer,Highpoints Technologies India,5.0,Kolkata,2,5,500000.0,"graphics, usage, version control, web technologies, c"
Software Developer,Rsolutions India,5.0,Bengaluru,2,4,500000.0,"server, pgdca, code, technical, html"
Software Developer,Xion Solutions,,Delhi,2,7,500000.0,"web technologies, vb.net, ado.net, programming, asp.net"
Rockstar Software Developers,Logisticsnow,2.7,Mumbai,5,10,900000.0,"software design, statistical analysis, coding, agile development, web development"
Software Developer,Vetes,,Not Specified,2,5,500000.0,"assembly language, c, software, html, sql"
Software Developer,Web Circum,,Bhubaneshwar,1,4,500000.0,"html;javascript, drupal, front end, wordpress, cms"
Software Developer,Shiplyst,,Mumbai,2,4,500000.0,"jquery, version control, git, mysql, php"
Software Developer,Cyphware,2.0,Mumbai,1,3,500000.0,"css, web technologies, application programming, javascript, manager technology"
Software Developer,Indium Software,4.1,Chennai,3,5,900000.0,"it services, san, coding, soc, debugging"
Scientific Software Developer,Cctech,3.2,Pune,1,4,500000.0,"graphics, geometry, cloud computing, c++, artificial intelligence"
Software Developer Fresher,Sarjen,3.9,Ahmedabad,2,6,500000.0,"client interaction, sdlc, testing, client, .net"
Software Developer,World Fashion Exchange,3.5,Gurugram,1,3,500000.0,"analytical skills, software design, jquery, pdf, vb.net"
Software Developer,Inventyv Software Services,3.2,Ahmedabad,1,5,500000.0,"qa, application design, front end, git, web technologies"
Software Developer,Dr.Kamakshi Memorial Hospital,4.5,Chennai,1,6,500000.0,"graphics, computer science, content management, pdf, healthcare"
Software Developer,Stratbeans Consulting,2.6,Gurugram,1,3,500000.0,"san, backend, french, manager quality assurance, lms"
Software Developer,CR2 Technologies,,Bengaluru,1,6,500000.0,"net vb net, c, new products, proactive, asp net"
Software Developer,Pioneer E Solutions,3.6,Chennai,1,2,500000.0,"web application development, spring boot, web services, application, web application"
Software Developer,Montbleu Technologies,3.1,Bengaluru,4,8,900000.0,"c++, networking protocols, pdf, linux, usb"
Software Developer,Ipropal,,Kolkata,8,13,1500000.0,"c#, interfaces, c++, python, css"
Software Developer,Masycoda Solutions,4.4,Nagpur,4,9,900000.0,"jquery, wordpress, agile, php, windows"
Software Developer,World Fashion Exchange,3.5,Gurugram,1,3,500000.0,"analytical skills, software design, jquery, pdf, vb.net"
Software Developer,JGC Construction International Pte Ltd.,4.1,Kolkata,2,5,500000.0,"c++, css, hibernate, ajax, jquery"
Software Developer,Iadept Marketing,3.9,Delhi,5,7,900000.0,"condition monitoring, software testing, c, firmware development, thermal"
Software Developer,Asirix Infotech,4.0,Bengaluru,1,3,500000.0,"c#, server, head business development, jquery, c"
Software Developer,Legaldocs,3.7,Mumbai,1,3,500000.0,"assembly language, six sigma, javascript, real time operating systems, .net"
Software Developer,Aimsoft,3.1,Trivandrum,2,7,500000.0,"html css, act, php, object oriented programming, net"
Linux Software Developer,Mindtris,,Hyderabad,2,5,500000.0,"backend, software packages, linux, consulting, javascript"
Software Developer,Bottomline Media,3.0,Kolkata,2,5,500000.0,"ui development, css, front end, user interface designing, javascript"
Avionics Software Developer,JSR Dynamics,3.5,Nagpur,3,8,900000.0,"rtos, c++, coding, eclipse, software configuration management"
Software Developer,Azeus Systems Limited,4.0,Noida,2,6,500000.0,"training, java servlets, hibernate, git, risk assessment"
Software Developer Cum Management Professional,Integrated Scientific Computing And Information Technologies,,Bengaluru,2,5,500000.0,"development management, web development, management professional, web technologies, management"
Software Developer,Eins Technologies India,4.8,Mumbai,1,6,500000.0,"software developer open or close, closing, software development, software, development"
Software Developer,Enercomp,1.0,Pune,2,7,500000.0,"rest, css, gulp, interfaces, software development"
Autosar Software Developer,Maier Vidorno,3.6,Pune,5,10,900000.0,"autosar, embedded systems, architecture, electronics, programming"
Software Developer,Kavya Management Services,,New Delhi,2,5,500000.0,"hibernate, core java, websphere, jboss, mysql"
Embeded Autosar Software Developer,Global Pharma Tek,3.1,Bengaluru,2,7,500000.0,"autosar, root cause analysis, communication protocols, testing tools, ethernet"
Software Developer,Aaludra Technologies,3.4,Coimbatore,3,5,900000.0,"jquery, linux, xml, mysql, php"
Software Developer J2ee,Primeleaf Consulting,4.0,Mumbai,2,4,500000.0,"usage, interpersonal skills, jsp, manager technology, struts"
Software Developer,Principle Acs Engineering India,4.5,Hyderabad,1,4,500000.0,"web technologies, software development, software, development"
Software Developer,Panomtech Technologies,1.7,Mumbai,2,4,500000.0,"c#, erp, e learning, sap, software"
Software Developers,Tetcos,3.8,Bengaluru,2,6,500000.0,"development, networking protocols, c, networking, methods"
Software Developer,Centillionsofttech,4.8,Ahmedabad,1,4,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Chainscript Labs,,Chennai,1,4,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer Angular,Xonier Technologies,4.3,Noida,1,4,500000.0,"san, usage, jquery, dom, web technologies"
Software Developer,Itechscripts,,Kolkata,1,2,500000.0,"core java, ms sql, mysql, java, microsoft"
Software Developer,Prakash Labels,4.1,Noida,2,3,500000.0,"programming, management, software, software development, program"
Software Developer,Monitpro,,Trichy,2,5,500000.0,"chemical, sql database, coding, chemical engineering, technical marketing"
Software Developer,Prime Softech Solutions,,Mumbai,1,2,500000.0,"training, software testing, web development, information technology, testing"
Software Developer,Monitpro,,Madurai,2,5,500000.0,"sql database, coding, asp.net, android, sql"
Software Developer,Xxat Solution,,Korba,1,3,500000.0,"ms sql, ado.net, javascript, asp.net, sql"
Software Developer,W3 Technology Services,4.6,Noida,4,7,900000.0,"grn, usage, head business development, web technologies, analytical"
Software Developer Engineernet,Aloha Technology,3.3,Pune,2,5,500000.0,"assembly language, six sigma, pmp, c, javascript"
Software Developer Engineerphp,Aloha Technology,3.3,Pune,2,5,500000.0,"jquery, javascript, php, cakephp, software"
Software Developer,Transunion,4.0,Bengaluru,4,8,900000.0,"c++, rdbms, dns, data structures, http"
Software Developer,Academic Consulting And Editorial Services,2.1,Chennai,1,4,500000.0,"copy editing, publishing, vb.net, mis development, wordpress"
Software Developer,Secuinfotech (opc) Pvt.Ltd,4.9,Navi Mumbai,2,4,500000.0,"web api, linq, entity framework, sql server, asp.net mvc"
Software Developer,Copeland,4.0,Pune,1,5,500000.0,"ms sql, web technologies, javascript, manager technology, html"
Software Developer Sprih,Sprih Labs,3.0,Pune,2,7,500000.0,"product quality, head business development, sales, programming, project delivery"
Software Developer,Ipropal,,Pune,2,7,500000.0,"sdk, internship, software development, software, development"
Software Developer,Bacancy Technology,3.5,Ahmedabad,3,8,900000.0,"it services, sap, social media, machine learning, agile"
Software Developer Abap,BEHR,3.9,Pune,2,4,500000.0,"performance tuning, sap, coding, project management, javascript"
Software Developer,Kare4u Healthcare Solutions,4.3,Bhubaneswar,1,4,500000.0,"jquery, xml, javascript, xslt, application development"
Software Developer,Goranga Tech,2.4,Noida,2,5,500000.0,"computer science, jquery, coding, xml, sabre"
Odoo Software Developer,Charis Software,,Hyderabad,4,9,900000.0,"jquery, data management, xml, postgresql, web development"
Software Developer,Dreamworth Solutions,4.5,Pune,1,2,500000.0,"visual basic, computer hardware, schema, programming, javascript"
Software Developer,Tantransh Solutions,4.2,Nagpur,1,3,500000.0,"basic, c++, c, programming, python"
Software Developer,Panomtech Technologies,1.7,Pune,2,4,500000.0,"c#, e-learning, erp, development, sap"
Software Developer,Enercomp,1.0,Pune,2,7,500000.0,"css, front end, javascript, healthcare, html"
Software Developer Programmer,Linuxbean Solutions,4.1,Indore,1,5,500000.0,"com, code, developing, html, ajax"
Software Developer,Consilium Software,2.3,New Delhi,2,5,500000.0,"coding, machine learning, customer experience management, agile, software development life cycle"
Software Developer,Krishagni Solutions,4.2,Pune,10,15,2000000.0,"unix, rest, hibernate, development, transaction management"
Software Developer,Nippon Data Systems,3.9,New Delhi,8,13,1500000.0,"c++, erp, automation, siebel, linux"
Software Developer,Happy Healthy Life,,Hyderabad,1,5,500000.0,"maven, hibernate, mvvm, postgresql, html"
Software Developer,Trask,,New Delhi,5,10,900000.0,"php, software, software development, development"
Software Developer,kennovation software services pvt ltd,3.8,Pune,1,3,500000.0,"erp, multithreading, cloud, e-commerce, windows"
Careers |software Developer Ui,Visolve,4.5,Coimbatore,5,9,900000.0,"computer science, debugging, consulting, technical lead, workflow"
Software Developer,Dezign Brain,,Ahmedabad,1,3,500000.0,"css, software developer, key skills, sql server, c # . net"
Software Developer,Clinconsent,,Mysore,1,4,500000.0,"computer science, pdf, javascript, software development life cycle, html"
Software Developer,SIGMAIT SOFTWARE,4.1,Lucknow,2,7,500000.0,"iis, jquery, coding, application programming, debugging"
Software Developer,Prakhar Software,3.4,New Delhi,2,5,500000.0,"css, jquery, networking, coding, debugging"
Software Developer,Prakhar Software,3.4,Remote,2,5,500000.0,"iis, version control, git, linux, visual studio"
Software Developer,Prakhar Software,3.4,Raipur,2,5,500000.0,"networking, mysql, web development, debugging, php"
Software Developer,VMR Vision,,Dehradun,2,4,500000.0,"vmr vision provide software developer job in dehradun, vision, software development, development, software"
Software Developer,FASTSYSTEM & NETWORKS SOLUTIONS PRIVATE LIMITED,,Mumbai,1,2,500000.0,"c++, css, hibernate, jquery, sql"
Experienced Software Developer,Futures First,3.9,Gurugram,1,5,500000.0,"c++, linux, coding, derivative market, data structures"
Software Developer,Neron Informatics,3.0,New Delhi,2,5,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Ikrab E-sol,3.7,Kolkata,3,4,900000.0,"object oriented design, jquery, ado.net, debugging, entity framework"
Software Developer,Tapsense Technologies,,Pune,2,4,500000.0,"software developer, software, development, software development"
Software Developer,redef9skiLLs,,Mohali,6,10,1500000.0,"3d, application programming, consulting, javascript, php"
Software Developer,redef9skiLLs,,Mohali,4,6,900000.0,"jquery, linux, application programming, mysql, consulting"
Software Developer,Boxmyspace,,Mumbai,2,7,500000.0,"backend, jquery, coding, xml, web development"
Software Developer,Technoplanet Labs,4.4,Faridabad,2,7,500000.0,"training, front end, software development, coding, architectural design"
Software Developer,Azeus Systems Limited,4.0,Noida,3,6,900000.0,"computer science, java servlets, training, hibernate, git"
Software Developer,Oxygen Media Services,4.9,Mumbai,3,6,900000.0,"assembly language, , six sigma, pmp, c"
Software Developer,Quantbox Research,,Bengaluru,1,4,500000.0,"unix, computer science, object oriented design, c++, network programming"
Software Developer,Klassify Technology,,Gurugram,1,3,500000.0,"object oriented designc++software engineer iimanager technologydata structures, software, development, object, software development"
Software Developer,Ampliflex,,Kolkata,1,5,500000.0,"software testing, hibernate, sales, mysql, javascript"
Sap Software Developer,New Era Consulting Services Pvt. Ltd.,,Bengaluru,1,6,500000.0,"unix, computer science, c++, erp, plsql"
Platform Software Developer,Liquid Analytics,,Kolkata,3,6,900000.0,"github, programming, analytics, team building, video conference"
"Software Developer Template Management, Publishing, Epic",UL Solutions,4.2,Bengaluru,1,6,500000.0,"coding, debugging, agile, stored procedures, unit testing"
Software Developer Uav,Artpark,3.7,Bengaluru,1,4,500000.0,"project monitoring, javascript, manager technology, consumer electronics, robotics"
Software Developer,Intellistride,4.9,Bengaluru,5,10,900000.0,"cloud computing, linux, debugging, agile, gprs"
Wireless Software Developer,Alumnus Software,3.7,Bengaluru,1,4,500000.0,"rtos, wireless, performance tuning, bluetooth, linux"
Software Developer,Endivite Technologies,2.2,Bengaluru,1,4,500000.0,"software developer, python, software, development, software development"
Software Developer C #,Thinkproject,,Pune,3,8,900000.0,"plm, software development methodologies, interpersonal skills, networking, analytical"
Software Developer,G10 Consultancy,4.6,Mumbai,1,4,500000.0,"web development, open source, open, development, web technologies"
Simulation Software Developer,Emerson,4.1,Pune,2,5,500000.0,"cfd, c++, simulation, fluid dynamics, hydraulics"
Software Developer,Sujata Computers Pvt. Ltd.,5.0,New Delhi,3,8,900000.0,"object oriented design, github, git, nosql, pdf"
Software Developer Golang,Xenonstack,3.4,Mohali,1,3,500000.0,"git, linux, architecture, debugging, consulting"
Software Developer,Aimsoft,3.1,Trivandrum,4,7,900000.0,"html css, act, php, object oriented programming, net"
Software Developer,Intellistride,4.9,Noida,15,20,3000000.0,"cloud computing, linux, debugging, agile, gprs"
Mid Level Software Developer,Maatwerk It Solutions,,Mumbai,2,5,500000.0,"jquery, erp system, xml, postgresql, mysql"
Software Developer,Mayvent,,Mumbai,2,5,500000.0,"ms sql, jquery, javascript, data structures, system design"
Software Developer,Alphagrep Securities,3.2,Mumbai,1,4,500000.0,"unix, object oriented design, network programming, linux, simulation"
Software Developers,Yukthi Systems,3.0,Bengaluru,1,3,500000.0,"linux, testing tools, postgresql, javascript, programming"
Software Developer,InnAppz,,Chennai,2,5,500000.0,"c#, css, c++, python, software development"
Software Developer,Arenaitech,3.8,Nagpur,3,8,900000.0,"jquery, web technologies, software, web, javascript"
Software Developer,Ravi Placements,,Vadodara,4,7,900000.0,"staffing, mvc framework, database administration, recruitment, development"
Software Developers,IT Bytes,4.4,Dehradun,2,4,500000.0,"css, linq, html, wpf, sql"
Software Developers,Tetcos,3.8,Bengaluru,2,6,500000.0,"development, networking protocols, c, networking, simulation"
Software Developer,Inspirria Cloudtech,4.0,Pune,2,5,500000.0,"communication skills, css, software developer, project management, javascript"
Software Developer,Emerson,4.1,Noida,4,7,900000.0,"computer science, global operations, simulation, control system, debugging"
Software Developer,Relyon,4.1,Bengaluru,3,4,900000.0,"iis, payroll, tds, jquery, linq"
Software Developer,Smart Controls,4.0,Bengaluru,2,4,500000.0,"jquery, manager quality assurance, xml, ado.net, javascript"
Software Developer,Ipropal,,Kolkata,1,4,500000.0,"oops, sql, development, software, software development"
Software Developer,FASTSYSTEM & NETWORKS SOLUTIONS PRIVATE LIMITED,,Mumbai,1,2,500000.0,"manager technology, software, technology, technology management, development"
Software Developer,Netmagnetic Software Infosolutions,4.2,Bhopal,2,7,500000.0,"swift, software, development, software development"
Software Developer,Mobilestyx,2.3,Thane,2,7,500000.0,"development planning, project development, database design, project management, mysql"
Software Developer,qyk,,Bengaluru,1,3,500000.0,"unix, postgresql, mysql, agile, javascript"
Software Developer,Greenfield Software,3.3,Gurugram,2,5,500000.0,"computer science, vmware, linux, infrastructure management, xml"
Software Developer,Enabling Dimensions(ED),5.0,Gurgaon,4,6,900000.0,"drupal, linux, xml, cms, php"
Software Developer,Smart Data Solutions,,New Delhi,1,5,500000.0,"c++, c, programming, php, python"
Software Developer,Intertek,3.7,Mumbai,2,6,500000.0,"sql queries, erp, crm, sql, software"
Software Developer,Highpoints Technologies India,5.0,Mumbai,7,10,1500000.0,"spring boot, core java, jquery, web services, soap ui"
Software Developer,Fort Technologies,4.7,Kolkata,5,8,900000.0,"computer science, performance tuning, data modeling, analytical, ssrs"
Software Developer,Gradient Softech,,Kota,1,3,500000.0,"development, software development, be, problem solving skills, software"
Software Developer,Multivirt India,4.5,New Delhi,1,3,500000.0,"c++, css, android, jquery, sql"
Software Developer,Indosoft Consultants,4.4,Kolhapur,2,5,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Dots Innovations,,Ahmedabad,2,8,500000.0,"embedded systems, mobile development, operating systems, networking, hr"
Software Developer Ros,Petrobot Technologies,,Jaipur,2,5,500000.0,"c++, version control, git, architecture, data processor"
Software Developer,Psibertech Solutions,4.4,Chennai,1,4,500000.0,"computer science, hospitality, business analysis, analytical, ado.net"
Software Developer,Digisoft,3.9,Delhi,1,3,500000.0,"jquery, sql database, html5, programming, asp.net"
Software Developers,GOA Software Solutions,,India,2,7,500000.0,"development, software development, c, software, visual c"
Software Developer,Innovapoint Infotech,4.0,Pune,2,5,500000.0,"sql server 2008, web technologies, c, analytical, windows services"
Software Developer,"Optrascan, Inc.",,Pune,5,12,900000.0,"object oriented design, deep learning, c++, image processing, artificial intelligence"
Risk Software Developer,SAS Research and  Developement (India) Pvt Ltd,4.4,Pune,2,5,500000.0,"sas, coding, analytical, integration testing, sas programming"
Software Developer – Meanstack,Kennedys Iq,,Thiruvananthapuram,3,5,900000.0,"mvvm, mysql, javascript, database administration, json"
Software Developer,Sesler Tech,5.0,Lucknow,1,4,500000.0,"graphics, ui development, product launch, e-learning, social media"
Software Developer,Winning Edge,2.5,Amritsar,1,6,500000.0,"analytical skills, c++, iis, jquery, development testing"
Software Developer,Enhance Business Solutions,3.3,Gurugram,3,8,900000.0,"ms sql, usage, jquery, pdf, javascript"
Software Developer,iGold,4.3,Chennai,1,4,500000.0,"software, job code : j01 software developer, developer, software development, coding"
Perl Software Developer,Agileblaze Technologies Pvt Ltd,1.0,Kochi,2,3,500000.0,"computer science, jquery, git, mysql, javascript"
Software Developer,Step by Step School Noida,4.1,Noida,3,8,900000.0,"erp, change management, jquery, coding, mysql"
Software Developer,Investmentor Securities,,Ahmedabad,2,7,500000.0,"backend, production support, sql database, coding, analytical"
Software Developer,Datamini Technologies,4.3,Mumbai,1,5,500000.0,"training, mobile development, cloud, production, programming"
Software Developer,Quest Global Technologies,4.0,Thiruvananthapuram,8,9,1500000.0,"continuous integration, c++, git, c, vc++"
Software Developer,Emprotek Software Solutions,4.3,Pune,2,5,500000.0,"tcp, c++, rtu, c, linux"
Software Developer,Interact Software Consultancy,,Mumbai,1,2,500000.0,"server, code, technical, software, ssrs"
Software Developer,CR2 Technologies,,Ahmedabad,2,3,500000.0,"development, c, solid, technical, software"
Software Developer,Expedite Software Services Private Ltd,,Bengaluru,3,5,900000.0,"jquery, git, enterprise applications, ssrs, javascript"
Software Developer,Softmark Solutions,5.0,Ahmedabad,2,5,500000.0,"c#, server, erp, software, administration"
Software Developer,Bitbuffs Technologies,3.9,Vadodara,2,5,500000.0,"software developer, software development, software, development"
Software Developer,Varuna Integrated Logistics,3.7,Gurugram,2,5,500000.0,"sql database, time management, manager technology, support services, application development"
Software Developer,Diverse Lynx,3.9,Chennai,1,6,500000.0,"payroll, javascript, angularjs, ios, professional"
Software Developer,Aliensolar,,Kolkata,1,4,500000.0,"basic, c++, html5, mysql, javascript"
Software Developer,Pathak Technosys,,Mumbai,2,3,500000.0,"tomcat, css, git, html5, javascript"
Software Developers,City Eyez Online Marketing,,Bengaluru,3,8,900000.0,"software developer, software, software development, development"
Software Developer,Achieving Career,,Gurugram,8,13,1500000.0,"talent acquisition, hr, business management skills, software development, software"
Software Developer,Rafox Systems India,4.6,Noida,2,5,500000.0,"software developer, development, software, software development"
Software Developer,Rapidsoft Technologies,4.0,Gurgaon,4,8,900000.0,"hibernate, multithreading, nosql, soa, coding"
Software Developer,Xpheno,3.7,Bengaluru,2,5,500000.0,"procurement, coding, web application, mysql, debugging"
Software Developer,Xpheno,3.7,Bengaluru,5,7,900000.0,"root cause analysis, excel, cloud services, analytical, postgresql"
Software Developer,Xpheno,3.7,Bengaluru,7,10,1500000.0,"data migration, interpersonal skills, analytical, plsql, scheduling"
Software Developer,Xpheno,3.7,Bengaluru,5,7,900000.0,"unix, metadata, data modeling, olap, informatica"
Electrical Jobs In Noida Software Developer,Right Step Consulting,,Noida,2,5,500000.0,"analytical skills, vhdl, software design, simulation, technical design"
Software Developer Nodejs Angular Aws,Highrise solutions,,Pune,3,8,900000.0,"xml, cms, html, json, agile methodology"
Software Developer,Makkwana Products,,Kolkata,5,10,900000.0,"software design, web services, google api, application programming, android sdk"
Software Developer,Sakshi Infotech,4.3,Mumbai,4,9,900000.0,"mysql, android studio, javascript, application development, ios"
Software Developer,Dytel Technology Group,4.0,Mumbai,2,7,500000.0,"c#, server, development, vb.net, c"
Software Developer,Panomtech Technologies,1.7,Pune,2,4,500000.0,"c#, erp, e learning, development, sap"
